jd_id,job_title,cluster_id,cluster_name,distance_to_centroid,file_path
1109,CNTT HELPDESK/ CNTT Hỗ trợ/ Công nghệ thông tin,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.7297,data\raw\jds\cntt\jd_1109_cntt_helpdesk_cntt_ho_tro_cong_nghe_thon.txt
1110,Android Developer,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6188,data\raw\jds\cntt\jd_1110_android_developer.txt
1111,Lập Trình Viên BackEnd Developer (NodeJS),6,"Developer / Java (Java, MySQL, Oracle)",0.3711,data\raw\jds\cntt\jd_1111_lap_trinh_vien_backend_developer_nodejs.txt
1112,Nhân Viên Developer Full-Stack Full-Time,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5327,data\raw\jds\cntt\jd_1112_nhan_vien_developer_full_stack_full_time.txt
1113,Nhân Viên Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4442,data\raw\jds\cntt\jd_1113_nhan_vien_tester.txt
1114,Frontend Developer (Reactjs Và Nextjs),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.6391,data\raw\jds\cntt\jd_1114_frontend_developer_reactjs_va_nextjs.txt
1115,"Chuyên Viên Kinh Doanh/Sales (IT, Software,...)",19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6253,data\raw\jds\cntt\jd_1115_chuyen_vien_kinh_doanhsales_it_software.txt
1116,Thực Tập Sinh Tester,14,"tích / Phân (SQL, Excel, Python)",0.623,data\raw\jds\cntt\jd_1116_thuc_tap_sinh_tester.txt
1117,Điều hành phát triển kinh doanh,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.6535,data\raw\jds\cntt\jd_1117_ieu_hanh_phat_trien_kinh_doanh.txt
1118,Fresher hơn cơ sở hạ tầng,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.715,data\raw\jds\cntt\jd_1118_fresher_hon_co_so_ha_tang.txt
1119,Chuyên Viên Vận Hành ERP,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5678,data\raw\jds\cntt\jd_1119_chuyen_vien_van_hanh_erp.txt
1120,Senior Java Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.544,data\raw\jds\cntt\jd_1120_senior_java_developer.txt
1121,Phát triển kinh doanh tươi hơn (bán hàng nó),0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.7436,data\raw\jds\cntt\jd_1121_phat_trien_kinh_doanh_tuoi_hon_ban_hang_.txt
1122,Liên kết quản lý dự án,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6967,data\raw\jds\cntt\jd_1122_lien_ket_quan_ly_du_an.txt
1123,Thiết kế đồ họa,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3742,data\raw\jds\cntt\jd_1123_thiet_ke_o_hoa.txt
1124,Nhân Viên IT,14,"tích / Phân (SQL, Excel, Python)",0.5497,data\raw\jds\cntt\jd_1124_nhan_vien_it.txt
1125,Thiết kế đồ họa,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3332,data\raw\jds\cntt\jd_1125_thiet_ke_o_hoa.txt
1126,Quản lý đảm bảo chất lượng,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5884,data\raw\jds\cntt\jd_1126_quan_ly_am_bao_chat_luong.txt
1127,Chuyên Viên Phân Tích Nghiệp Vụ,14,"tích / Phân (SQL, Excel, Python)",0.5706,data\raw\jds\cntt\jd_1127_chuyen_vien_phan_tich_nghiep_vu.txt
1128,Nhà phát triển góc cạnh,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.4684,data\raw\jds\cntt\jd_1128_nha_phat_trien_goc_canh.txt
1129,Nhà phân tích kinh doanh cao cấp,18,"Nhà / kinh (Jira, Figma, Confluence)",0.4598,data\raw\jds\cntt\jd_1129_nha_phan_tich_kinh_doanh_cao_cap.txt
1130,Chuyên Viên Phân Tích & Tối Ưu Vận Hành OOA,14,"tích / Phân (SQL, Excel, Python)",0.4519,data\raw\jds\cntt\jd_1130_chuyen_vien_phan_tich_toi_uu_van_hanh_oo.txt
1131,Lập Trình Viên. Net,6,"Developer / Java (Java, MySQL, Oracle)",0.4232,data\raw\jds\cntt\jd_1131_lap_trinh_vien_net.txt
1132,Nhà phát triển Unity (Fresher),13,"3D / Thiết (Photoshop, Unity, Maya)",0.796,data\raw\jds\cntt\jd_1132_nha_phat_trien_unity_fresher.txt
1133,Chuyên Viên Phân Tích Dữ Liệu,14,"tích / Phân (SQL, Excel, Python)",0.5466,data\raw\jds\cntt\jd_1133_chuyen_vien_phan_tich_du_lieu.txt
1134,Junior Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.759,data\raw\jds\cntt\jd_1134_junior_tester.txt
1135,Nhân Viên Tư Vấn Website - Không Yêu Cầu Kinh Nghiệm,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6448,data\raw\jds\cntt\jd_1135_nhan_vien_tu_van_website_khong_yeu_cau_k.txt
1136,Game Unity (Trung & cấp cao),13,"3D / Thiết (Photoshop, Unity, Maya)",0.5957,data\raw\jds\cntt\jd_1136_game_unity_trung_cap_cao.txt
1137,Chuyên Viên Công Nghệ Thông Tin (AI & Automation),18,"Nhà / kinh (Jira, Figma, Confluence)",0.6376,data\raw\jds\cntt\jd_1137_chuyen_vien_cong_nghe_thong_tin_ai_autom.txt
1138,Chuyên Viên Thiết Kế & Sáng Tạo Nội Dung,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4279,data\raw\jds\cntt\jd_1138_chuyen_vien_thiet_ke_sang_tao_noi_dung.txt
1139,Chuyên Viên Vận Hành Và Hỗ Trợ Phần Mềm,6,"Developer / Java (Java, MySQL, Oracle)",0.485,data\raw\jds\cntt\jd_1139_chuyen_vien_van_hanh_va_ho_tro_phan_mem.txt
1140,Quản Trị Hệ Thống,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4834,data\raw\jds\cntt\jd_1140_quan_tri_he_thong.txt
1141,Designer – Chuyên Viên Thiết Kế Hình Ảnh,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.6148,data\raw\jds\cntt\jd_1141_designer_chuyen_vien_thiet_ke_hinh_anh.txt
1142,Nhân Viên Thiết Kế UI App/Web,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4499,data\raw\jds\cntt\jd_1142_nhan_vien_thiet_ke_ui_appweb.txt
1143,Nhân Viên Kinh Doanh Website,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6452,data\raw\jds\cntt\jd_1143_nhan_vien_kinh_doanh_website.txt
1144,Nhân Viên Kinh Doanh Website,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.6452,data\raw\jds\cntt\jd_1144_nhan_vien_kinh_doanh_website.txt
1145,Project Manager,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6458,data\raw\jds\cntt\jd_1145_project_manager.txt
1146,Middle IOS Developer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5103,data\raw\jds\cntt\jd_1146_middle_ios_developer.txt
1147,Nhà phát triển phụ trợ Java (lãnh đạo cao cấp/công nghệ),6,"Developer / Java (Java, MySQL, Oracle)",0.5129,data\raw\jds\cntt\jd_1147_nha_phat_trien_phu_tro_java_lanh_ao_cao_.txt
1148,Middle Pre-Sales Executive,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5864,data\raw\jds\cntt\jd_1148_middle_pre_sales_executive.txt
1149,Nhà phát triển Unity (Cấp giữa),15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6655,data\raw\jds\cntt\jd_1149_nha_phat_trien_unity_cap_giua.txt
1150,Kỹ Sư Phát Triển Phần Mềm Nhúng Matlab Simulink Cho Động Cơ,18,"Nhà / kinh (Jira, Figma, Confluence)",0.7153,data\raw\jds\cntt\jd_1150_ky_su_phat_trien_phan_mem_nhung_matlab_s.txt
1151,Vận Hành Dự Án Game,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.8051,data\raw\jds\cntt\jd_1151_van_hanh_du_an_game.txt
1152,Nhân Viên Xác Thực Dữ Liệu (Contact Center),12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.7798,data\raw\jds\cntt\jd_1152_nhan_vien_xac_thuc_du_lieu_contact_cente.txt
1153,Kỹ Sư Phát Triển Ứng Dụng Điện Toán Đám Mây,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5265,data\raw\jds\cntt\jd_1153_ky_su_phat_trien_ung_dung_ien_toan_am_ma.txt
1154,Nhân Viên Kỹ Thuật Máy Tính,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.4617,data\raw\jds\cntt\jd_1154_nhan_vien_ky_thuat_may_tinh.txt
1155,UI/UX Designer,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6481,data\raw\jds\cntt\jd_1155_uiux_designer.txt
1156,Chuyên Viên Phân Tích Nghiệp Vụ,18,"Nhà / kinh (Jira, Figma, Confluence)",0.5042,data\raw\jds\cntt\jd_1156_chuyen_vien_phan_tich_nghiep_vu.txt
1157,Điều hành kế hoạch và phân tích tài chính (FP & A),14,"tích / Phân (SQL, Excel, Python)",0.5357,data\raw\jds\cntt\jd_1157_ieu_hanh_ke_hoach_va_phan_tich_tai_chinh.txt
1158,Nhân Viên Thiết Kế (Graphic Designer),3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3297,data\raw\jds\cntt\jd_1158_nhan_vien_thiet_ke_graphic_designer.txt
1159,Data Analyst,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5681,data\raw\jds\cntt\jd_1159_data_analyst.txt
1160,Chuyên Viên Front-End,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3661,data\raw\jds\cntt\jd_1160_chuyen_vien_front_end.txt
1161,Nhân Viên IT Phần Mềm (Lập Trình),6,"Developer / Java (Java, MySQL, Oracle)",0.7154,data\raw\jds\cntt\jd_1161_nhan_vien_it_phan_mem_lap_trinh.txt
1162,Nhà phát triển Python trở lại,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5301,data\raw\jds\cntt\jd_1162_nha_phat_trien_python_tro_lai.txt
1163,Fullstack Developer,6,"Developer / Java (Java, MySQL, Oracle)",0.4044,data\raw\jds\cntt\jd_1163_fullstack_developer.txt
1164,Nhà phát triển Mern-Stack của Intern/Fresher,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6252,data\raw\jds\cntt\jd_1164_nha_phat_trien_mern_stack_cua_internfres.txt
1165,Nhà phân tích sản phẩm,14,"tích / Phân (SQL, Excel, Python)",0.4939,data\raw\jds\cntt\jd_1165_nha_phan_tich_san_pham.txt
1166,Nhân Viên Giám Sát Camera,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.7474,data\raw\jds\cntt\jd_1166_nhan_vien_giam_sat_camera.txt
1167,Chuyên Viên Cao Cấp Quản Lý Rủi Ro Hoạt Động,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5679,data\raw\jds\cntt\jd_1167_chuyen_vien_cao_cap_quan_ly_rui_ro_hoat_.txt
1168,Senior Java Backend,6,"Developer / Java (Java, MySQL, Oracle)",0.5699,data\raw\jds\cntt\jd_1168_senior_java_backend.txt
1169,Devops Engineer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.411,data\raw\jds\cntt\jd_1169_devops_engineer.txt
1170,Nhân Viên Xử Lí Dữ Liệu ( CV Tiếng Nhật),14,"tích / Phân (SQL, Excel, Python)",0.5783,data\raw\jds\cntt\jd_1170_nhan_vien_xu_li_du_lieu_cv_tieng_nhat.txt
1171,Hardware Design Engineer,1,"CNC / Máy (Lập trình CNC, NX, Mastercam)",0.6765,data\raw\jds\cntt\jd_1171_hardware_design_engineer.txt
1172,Trợ Giảng/ Gia Sư/ Giáo Viên Part-Time CNTT/Lập Trình/Điện Tử/Truyền Thông Đa Phương Tiện,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.8542,data\raw\jds\cntt\jd_1172_tro_giang_gia_su_giao_vien_part_time_cnt.txt
1173,Java Developer (Junior/Middle),6,"Developer / Java (Java, MySQL, Oracle)",0.4321,data\raw\jds\cntt\jd_1173_java_developer_juniormiddle.txt
1174,Backend Developer (NodeJs),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.801,data\raw\jds\cntt\jd_1174_backend_developer_nodejs.txt
1175,Frontend Developer,8,"Developer / Nhà (CSS, HTML, JavaScript)",0.458,data\raw\jds\cntt\jd_1175_frontend_developer.txt
1176,Chuyên gia mua lại người dùng (ứng dụng/trò chơi di động),14,"tích / Phân (SQL, Excel, Python)",0.5751,data\raw\jds\cntt\jd_1176_chuyen_gia_mua_lai_nguoi_dung_ung_dungtr.txt
1177,Nhà thiết kế đồ họa chuyển động,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.6498,data\raw\jds\cntt\jd_1177_nha_thiet_ke_o_hoa_chuyen_ong.txt
1178,Nhân Viên Kinh Doanh Phần Mềm,12,"Doanh / Kinh (Tin học văn phòng, Tin học văn phòng (Word, Excel, PowerPoint), Sử dụng CRM)",0.4849,data\raw\jds\cntt\jd_1178_nhan_vien_kinh_doanh_phan_mem.txt
1179,Nhân Viên Tư Vấn Kinh Doanh Phần Mềm Bán Hàng,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.5671,data\raw\jds\cntt\jd_1179_nhan_vien_tu_van_kinh_doanh_phan_mem_ban.txt
1180,Lập Trình Viên Mobile App (Flutter),15,"Developer / Tiếng (Java, Swift, Kotlin)",0.6605,data\raw\jds\cntt\jd_1180_lap_trinh_vien_mobile_app_flutter.txt
1181,Nhân Viên Tester (QC/ Tester),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.5811,data\raw\jds\cntt\jd_1181_nhan_vien_tester_qc_tester.txt
1182,Kỹ sư hỗ trợ kỹ thuật (cố định NightShift - Cung cấp gói tổng hợp 30 triệu),18,"Nhà / kinh (Jira, Figma, Confluence)",0.7693,data\raw\jds\cntt\jd_1182_ky_su_ho_tro_ky_thuat_co_inh_nightshift_.txt
1183,Game 3D Artist,13,"3D / Thiết (Photoshop, Unity, Maya)",0.47,data\raw\jds\cntt\jd_1183_game_3d_artist.txt
1184,Điều phối viên dự án dữ liệu AI,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.816,data\raw\jds\cntt\jd_1184_ieu_phoi_vien_du_an_du_lieu_ai.txt
1185,Thiết kế đồ họa,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.6908,data\raw\jds\cntt\jd_1185_thiet_ke_o_hoa.txt
1186,Nhân Viên Kinh Doanh,4,"Kinh / Doanh (Kỹ năng giao tiếp, Kỹ năng đàm phán, Kỹ năng bán hàng)",0.7021,data\raw\jds\cntt\jd_1186_nhan_vien_kinh_doanh.txt
1187,Mobile Developer (Flutter),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5916,data\raw\jds\cntt\jd_1187_mobile_developer_flutter.txt
1188,Nhân Viên Lập Trình,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4567,data\raw\jds\cntt\jd_1188_nhan_vien_lap_trinh.txt
1189,Nhân Viên EOD & Giám Sát 24/7 CNTT,14,"tích / Phân (SQL, Excel, Python)",0.6433,data\raw\jds\cntt\jd_1189_nhan_vien_eod_giam_sat_247_cntt.txt
1190,Thực Tập Sinh Lập Trình,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.821,data\raw\jds\cntt\jd_1190_thuc_tap_sinh_lap_trinh.txt
1191,"Kỹ Sư An Ninh, An Toàn",17,"Hệ / Engineer (Linux, Network, Storage)",0.6225,data\raw\jds\cntt\jd_1191_ky_su_an_ninh_an_toan.txt
1192,Nhân Viên Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3609,data\raw\jds\cntt\jd_1192_nhan_vien_thiet_ke.txt
1193,Kỹ Sư Giải Pháp Hạ Tầng CNTT,17,"Hệ / Engineer (Linux, Network, Storage)",0.446,data\raw\jds\cntt\jd_1193_ky_su_giai_phap_ha_tang_cntt.txt
1194,Tester (BPM),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.4733,data\raw\jds\cntt\jd_1194_tester_bpm.txt
1195,Nhà phát triển Junior ERP,6,"Developer / Java (Java, MySQL, Oracle)",0.4587,data\raw\jds\cntt\jd_1195_nha_phat_trien_junior_erp.txt
1196,Trình quản lý dự án CNTT (Shopify),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.5604,data\raw\jds\cntt\jd_1196_trinh_quan_ly_du_an_cntt_shopify.txt
1197,Thiết kế đồ họa,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3996,data\raw\jds\cntt\jd_1197_thiet_ke_o_hoa.txt
1198,Nhân Viên Thiết Kế,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3408,data\raw\jds\cntt\jd_1198_nhan_vien_thiet_ke.txt
1199,Devops Senior Engineer (Linux/Cloud),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.4592,data\raw\jds\cntt\jd_1199_devops_senior_engineer_linuxcloud.txt
1200,Thực Tập Lập Trình Unity Game,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.6682,data\raw\jds\cntt\jd_1200_thuc_tap_lap_trinh_unity_game.txt
1201,Project Manager,19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5624,data\raw\jds\cntt\jd_1201_project_manager.txt
1202,Thiết Kế Đồ Hoạ,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3721,data\raw\jds\cntt\jd_1202_thiet_ke_o_hoa.txt
1203,Phân Tích Nghiệp Vụ,18,"Nhà / kinh (Jira, Figma, Confluence)",0.6931,data\raw\jds\cntt\jd_1203_phan_tich_nghiep_vu.txt
1204,Thực Tập Game Designer,13,"3D / Thiết (Photoshop, Unity, Maya)",0.7431,data\raw\jds\cntt\jd_1204_thuc_tap_game_designer.txt
1205,Nhân Viên Graphic Designer,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.3248,data\raw\jds\cntt\jd_1205_nhan_vien_graphic_designer.txt
1206,Server Developer (C Language),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.6072,data\raw\jds\cntt\jd_1206_server_developer_c_language.txt
1207,IT Comtor Tiếng Nhật,15,"Developer / Tiếng (Java, Swift, Kotlin)",0.8532,data\raw\jds\cntt\jd_1207_it_comtor_tieng_nhat.txt
1208,Coaching Data Analyst,14,"tích / Phân (SQL, Excel, Python)",0.4885,data\raw\jds\cntt\jd_1208_coaching_data_analyst.txt
1209,Business Analyst (Domain Fintech),19,"Nhà / kinh (Quản lý dự án, Phân tích nghiệp vụ, Phân tích yêu cầu)",0.5699,data\raw\jds\cntt\jd_1209_business_analyst_domain_fintech.txt
1210,Người kiểm tra tự động hóa tươi hơn (tiếng Anh Fluent),10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.6564,data\raw\jds\cntt\jd_1210_nguoi_kiem_tra_tu_ong_hoa_tuoi_hon_tieng.txt
1211,Nhân Viên IT / IT Helpdesk/ IT Support,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.9245,data\raw\jds\cntt\jd_1211_nhan_vien_it_it_helpdesk_it_support.txt
1212,(Senior) DevOps Engineer,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.7071,data\raw\jds\cntt\jd_1212_senior_devops_engineer.txt
1213,Kỹ sư phụ trợ cấp trung/ cao cấp (Python),2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5382,data\raw\jds\cntt\jd_1213_ky_su_phu_tro_cap_trung_cao_cap_python.txt
1214,Backend Developer (Java/.NET/Golang),6,"Developer / Java (Java, MySQL, Oracle)",0.5024,data\raw\jds\cntt\jd_1214_backend_developer_javanetgolang.txt
1215,Nhà phân tích kinh doanh cao cấp,18,"Nhà / kinh (Jira, Figma, Confluence)",0.4719,data\raw\jds\cntt\jd_1215_nha_phan_tich_kinh_doanh_cao_cap.txt
1216,Nhà phát triển hệ thống giao dịch gia đình (Frontend - JavaScript),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.6685,data\raw\jds\cntt\jd_1216_nha_phat_trien_he_thong_giao_dich_gia_in.txt
1217,"Nhà phát triển đầy đủ (.NET, React)",6,"Developer / Java (Java, MySQL, Oracle)",0.5169,data\raw\jds\cntt\jd_1217_nha_phat_trien_ay_u_net_react.txt
1218,AI/NLP Engineer,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.523,data\raw\jds\cntt\jd_1218_ainlp_engineer.txt
1219,Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.6902,data\raw\jds\cntt\jd_1219_tester.txt
1220,Nhà phân tích dữ liệu & hiểu biết,14,"tích / Phân (SQL, Excel, Python)",0.7299,data\raw\jds\cntt\jd_1220_nha_phan_tich_du_lieu_hieu_biet.txt
1221,Thực tập phát triển phần mềm,6,"Developer / Java (Java, MySQL, Oracle)",0.5189,data\raw\jds\cntt\jd_1221_thuc_tap_phat_trien_phan_mem.txt
1222,Manual Tester,10,"Tester / Manual (Kiểm thử phần mềm, SQL, Viết Testcase)",0.52,data\raw\jds\cntt\jd_1222_manual_tester.txt
1223,Nhân Viên Design,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3795,data\raw\jds\cntt\jd_1223_nhan_vien_design.txt
1224,Thực Tập IT,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5698,data\raw\jds\cntt\jd_1224_thuc_tap_it.txt
1225,Nhân Viên Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.3529,data\raw\jds\cntt\jd_1225_nhan_vien_thiet_ke.txt
1226,IT Executive,11,"IT / Quản (VMware, Triển khai và vận hành hệ thống VOIP (Asterisk, FreePbx, FreeSWITCH, Kamailio, OpenSIPS, 3CX), Giao thức SIP, RTP, WebRTC, STUN/TURN/ICE, NAT Traversal)",0.5724,data\raw\jds\cntt\jd_1226_it_executive.txt
1227,Thực Tập Sinh IT Help Desk,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.5574,data\raw\jds\cntt\jd_1227_thuc_tap_sinh_it_help_desk.txt
1228,Nhà phát triển FullStack (PHP/ReactJS),8,"Developer / Nhà (CSS, HTML, JavaScript)",0.3773,data\raw\jds\cntt\jd_1228_nha_phat_trien_fullstack_phpreactjs.txt
1229,Thiết kế đồ họa,3,"Thiết / Kế (Adobe Photoshop, Adobe Illustrator, Illustrator)",0.4467,data\raw\jds\cntt\jd_1229_thiet_ke_o_hoa.txt
1230,Quản lý tài khoản,0,"Kinh / Doanh (Tiếng Anh cơ bản, Sử dụng Execl và word thành thạo, Proficient in English or Chinese, equivalent to 6.5 IELTS or HSK 5)",0.8301,data\raw\jds\cntt\jd_1230_quan_ly_tai_khoan.txt
1231,Data Analyst,2,"Engineer / Developer (Python, Docker, Kubernetes)",0.5299,data\raw\jds\cntt\jd_1231_data_analyst.txt
1232,Presale Network Engineer,17,"Hệ / Engineer (Linux, Network, Storage)",0.4986,data\raw\jds\cntt\jd_1232_presale_network_engineer.txt
1233,Trưởng Phòng Công Nghệ Thông Tin,17,"Hệ / Engineer (Linux, Network, Storage)",0.5687,data\raw\jds\cntt\jd_1233_truong_phong_cong_nghe_thong_tin.txt
1234,Thực Tập Sinh Game Designer,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.738,data\raw\jds\cntt\jd_1234_thuc_tap_sinh_game_designer.txt
1235,Nhân Viên Game Designer,7,"Thiết / Kế (Quay dựng video, audio editing, voice acting)",0.7062,data\raw\jds\cntt\jd_1235_nhan_vien_game_designer.txt
1236,Thực Tập Sinh Thiết Kế,9,"Thiết / Kế (Photoshop, Illustrator, Figma)",0.4949,data\raw\jds\cntt\jd_1236_thuc_tap_sinh_thiet_ke.txt
1237,Thực Tập Sinh Kỹ Thuật Máy Tính Phần Cứng,5,"IT / Thuật (Hệ điều hành Windows, Phần mềm văn phòng, Mạng máy tính)",0.6167,data\raw\jds\cntt\jd_1237_thuc_tap_sinh_ky_thuat_may_tinh_phan_cun.txt
